user_id,city,avg_spend,order_frequency,veg_ratio,budget_segment,preferred_cuisines,last_order_ts
4029,Mumbai,178.65,3.45,0.71,budget,Chinese;Biryani,2024-12-07T08:46:46Z
4030,Chennai,427.01,0.92,0.03,mid,Pizza;South Indian,2024-11-14T10:42:21Z
4031,Bangalore,133.66,1.71,0.36,budget,South Indian,2024-12-17T12:21:55Z
4032,Bangalore,878.39,2.36,0.2,premium,Pizza,2024-10-31T13:16:35Z
4033,Mumbai,352.62,1.09,0.08,mid,North Indian;Pizza;Desserts,2024-10-20T14:20:42Z
4034,Pune,293.28,2.65,0.04,mid,North Indian,2024-09-07T18:52:36Z
4035,Delhi,211.04,7.1,0.78,budget,Healthy;Thai,2024-12-30T10:57:55Z
4036,Mumbai,437.15,4.14,0.32,mid,Continental;North Indian,2024-10-27T17:15:02Z
4037,Mumbai,488.66,2.79,0.24,mid,Pizza;South Indian;Healthy,2024-12-01T10:18:24Z
4038,Mumbai,437.13,3.33,0.87,mid,South Indian;Pizza,2024-12-14T08:44:09Z
4039,Mumbai,475.26,7.64,0.45,mid,Biryani;North Indian,2024-12-26T13:24:32Z
4040,Surat,407.36,6.93,0.11,mid,Chinese;Thai,2024-12-28T14:33:53Z
4041,Mumbai,244.24,4.31,0.98,budget,South Indian,2024-11-09T16:04:00Z
4042,Mumbai,120.68,2.93,0.24,budget,Chinese;North Indian;South Indian,2024-11-03T06:17:31Z
4043,Ahmedabad,374.67,0.98,0.61,mid,Desserts;South Indian;Burger,2024-03-15T14:24:43Z
4044,Bangalore,246.69,4.14,0.06,budget,Thai;Biryani;Pizza,2024-10-18T02:58:47Z
4045,Delhi,414.12,2.51,0.23,mid,South Indian,2024-12-05T17:26:47Z
4046,Delhi,643.3,1.61,0.74,premium,Thai;South Indian,2024-08-15T22:32:21Z
4047,Surat,385.85,8.16,0.72,mid,Desserts;Pizza;North Indian,2024-12-26T20:27:32Z
4048,Ahmedabad,824.36,3.76,0.37,premium,Burger;South Indian,2024-11-27T16:42:51Z
4049,Surat,445.95,2.52,0.09,mid,Chinese,2024-10-10T19:36:20Z
4050,Chennai,272.82,1.49,0.45,mid,Burger;Pizza,2024-12-09T11:03:19Z
4051,Mumbai,849.29,1.22,0.54,premium,Thai;Burger;Healthy,2024-02-28T16:47:34Z
4052,Delhi,314.23,1.12,0.93,mid,North Indian;South Indian,2024-09-07T11:18:25Z
4053,Pune,177.28,8.37,0.35,budget,Chinese;Biryani,2024-12-30T13:01:25Z
4054,Delhi,366.96,7.17,0.88,mid,South Indian;Pizza;Thai,2024-12-26T17:30:12Z
4055,Kolkata,390.91,5.74,0.41,mid,South Indian;North Indian,2024-12-05T07:15:39Z
4056,Mumbai,178.39,3.38,0.81,budget,Pizza;North Indian,2024-12-14T08:28:16Z
4057,Delhi,346.53,2.72,0.8,mid,Pizza;North Indian;Chinese,2024-06-22T13:36:09Z
4058,Mumbai,274.27,4.45,0.97,mid,Continental,2024-12-20T13:53:48Z
4059,Pune,180.02,4.49,0.35,budget,Pizza;Chinese,2024-08-10T10:15:56Z
4060,Bangalore,137.07,3.91,0.96,budget,Chinese,2024-11-27T11:24:35Z
4061,Mumbai,164.95,3.52,0.64,budget,North Indian;South Indian,2024-11-17T15:42:25Z
4062,Hyderabad,138.33,2.46,0.38,budget,Pizza;Chinese;Healthy,2024-12-28T14:18:57Z
4063,Hyderabad,822.72,2.82,0.46,premium,Healthy,2024-12-29T16:02:55Z
4064,Mumbai,278.76,2.37,0.18,mid,South Indian,2024-09-13T08:34:32Z
4065,Bangalore,174.37,1.7,0.74,budget,Continental;North Indian,2024-12-09T16:16:45Z
4066,Delhi,754.89,8.38,0.71,premium,Burger;Healthy,2024-11-23T22:52:48Z
4067,Mumbai,213.8,3.06,0.2,budget,Continental,2024-12-06T18:31:09Z
4068,Hyderabad,283.98,2.14,0.95,mid,North Indian,2024-10-21T16:05:07Z
4069,Bangalore,189.4,2.51,0.95,budget,Burger;Desserts,2024-02-20T09:31:53Z
4070,Mumbai,387.99,4.98,0.4,mid,South Indian;Thai;North Indian,2024-12-11T23:57:43Z
4071,Kolkata,198.55,2.67,0.36,budget,North Indian;Biryani;Chinese,2024-12-25T21:32:29Z
4072,Pune,164.87,5.49,0.95,budget,Biryani,2024-12-29T07:07:40Z
4073,Delhi,422.45,8.32,0.87,mid,Continental,2024-11-01T15:35:47Z
4074,Mumbai,204.91,7.07,0.43,budget,South Indian;Burger,2024-11-10T19:58:50Z
4075,Delhi,500.0,5.69,0.23,premium,Biryani;Chinese,2024-11-24T08:44:59Z
4076,Chennai,418.23,1.88,0.66,mid,Healthy,2024-03-22T10:25:23Z
4077,Pune,172.99,5.73,0.19,budget,Biryani;Burger,2024-12-23T15:37:27Z
4078,Hyderabad,108.23,5.42,0.04,budget,Chinese;Biryani;South Indian,2024-09-29T11:25:29Z
4079,Mumbai,301.18,2.38,0.51,mid,Biryani;Desserts,2024-11-27T19:01:45Z
4080,Mumbai,732.0,6.24,0.98,premium,Chinese,2024-09-14T16:20:59Z
4081,Jaipur,313.57,3.64,0.47,mid,South Indian;North Indian,2024-08-10T10:55:01Z
4082,Mumbai,371.75,5.88,0.06,mid,Thai;Desserts,2024-10-29T01:52:48Z
4083,Bangalore,200.83,3.63,0.08,budget,North Indian;Chinese,2024-11-03T06:38:28Z
4084,Mumbai,119.24,3.07,0.23,budget,Continental,2024-12-17T11:06:22Z
4085,Mumbai,755.11,2.31,0.15,premium,Continental,2024-07-28T01:05:26Z
4086,Mumbai,622.92,6.81,0.76,premium,Pizza,2024-12-05T15:35:38Z
4087,Mumbai,1065.09,7.98,0.84,premium,Pizza;Healthy,2024-10-27T18:15:52Z
4088,Mumbai,459.64,15.02,0.65,mid,Biryani;Pizza,2024-11-28T03:31:01Z
4089,Delhi,888.87,3.23,0.23,premium,Chinese,2024-10-12T17:10:55Z
4090,Bangalore,107.76,5.2,0.63,budget,Desserts;South Indian;Pizza,2024-12-09T09:17:40Z
4091,Mumbai,493.78,6.58,0.8,mid,Biryani;Thai;North Indian,2024-10-10T21:30:33Z
4092,Bangalore,151.65,1.76,0.62,budget,Burger;Healthy;South Indian,2024-01-09T16:20:55Z
4093,Hyderabad,231.02,6.27,0.42,budget,Pizza,2024-12-16T09:02:27Z
4094,Delhi,165.57,4.13,0.56,budget,Chinese;Healthy,2024-10-01T08:10:52Z
4095,Bangalore,252.7,5.71,0.01,budget,South Indian;Biryani;Chinese,2024-12-09T07:16:07Z
4096,Surat,480.19,5.69,0.47,mid,South Indian,2024-12-14T07:02:10Z
4097,Pune,298.49,6.42,0.69,mid,Burger,2024-12-01T12:50:49Z
4098,Mumbai,293.66,3.38,0.81,mid,North Indian;Continental;Healthy,2024-07-18T10:03:54Z
4099,Mumbai,193.57,4.25,0.52,budget,Burger,2024-12-15T10:21:35Z
4100,Delhi,151.2,4.33,0.32,budget,North Indian,2024-12-19T09:17:34Z
4101,Delhi,870.57,7.54,0.75,premium,Desserts;Thai,2024-12-27T07:45:35Z
4102,Chennai,208.27,1.84,0.81,budget,North Indian;Biryani,2024-05-08T17:54:57Z
4103,Mumbai,140.29,5.57,0.26,budget,Burger;South Indian,2024-10-31T12:39:56Z
4104,Bangalore,424.37,9.43,0.56,mid,Biryani;South Indian,2024-12-16T05:05:09Z
4105,Hyderabad,250.68,3.28,0.5,budget,North Indian,2024-09-03T17:04:24Z
4106,Delhi,334.22,4.43,0.5,mid,North Indian,2024-12-26T04:43:52Z
4107,Bangalore,205.14,1.48,0.89,budget,Burger;Biryani;North Indian,2024-12-30T14:22:15Z
4108,Delhi,394.35,2.05,0.18,mid,Pizza;Chinese,2024-01-18T15:15:10Z
4109,Hyderabad,425.49,4.25,0.57,mid,Chinese,2024-08-21T17:09:18Z
4110,Bangalore,411.42,6.25,0.25,mid,Burger,2024-10-28T09:50:02Z
4111,Delhi,110.66,7.62,0.86,budget,Chinese;Biryani;North Indian,2024-12-14T19:33:20Z
4112,Kolkata,392.96,2.55,0.93,mid,North Indian;South Indian,2023-12-30T17:23:22Z
4113,Chennai,453.62,4.6,0.56,mid,North Indian,2024-12-18T20:47:01Z
4114,Bangalore,408.39,2.15,0.91,mid,Chinese,2023-08-26T09:44:22Z
4115,Delhi,666.63,5.71,0.46,premium,North Indian;Burger,2024-10-26T03:50:07Z
4116,Kochi,369.42,5.75,0.98,mid,Biryani;North Indian;Pizza,2024-12-07T13:34:04Z
4117,Bangalore,318.63,3.09,0.12,mid,Chinese;Desserts,2024-12-23T08:22:50Z
4118,Pune,450.3,4.04,0.44,mid,Desserts,2024-10-29T20:55:45Z
4119,Delhi,150.22,4.03,0.11,budget,South Indian;Healthy;North Indian,2024-08-13T16:57:42Z
4120,Pune,411.3,2.88,0.91,mid,Biryani;Chinese,2024-12-31T13:58:07Z
4121,Hyderabad,199.69,2.16,0.99,budget,North Indian,2024-12-29T09:05:41Z
4122,Delhi,459.91,3.97,0.29,mid,Burger,2024-09-10T14:14:05Z
4123,Mumbai,503.69,3.65,0.95,mid,South Indian,2024-11-24T17:56:34Z
4124,Mumbai,411.92,4.65,0.8,mid,Healthy;Chinese,2024-10-24T08:39:40Z
4125,Delhi,432.84,2.83,0.67,mid,South Indian,2024-11-23T16:55:09Z
4126,Hyderabad,270.89,4.76,0.25,mid,Pizza;Biryani;North Indian,2024-11-21T17:57:10Z
4127,Mumbai,364.76,8.3,0.43,mid,Continental;North Indian,2024-12-28T12:24:15Z
4128,Lucknow,183.57,2.01,0.72,budget,Pizza,2024-03-25T17:21:55Z
4129,Mumbai,752.92,2.34,0.65,premium,Thai;Chinese;Pizza,2024-03-16T17:59:37Z
4130,Mumbai,753.95,1.95,0.12,premium,North Indian;Pizza;Healthy,2024-09-04T02:06:37Z
4131,Pune,365.53,0.79,0.77,mid,South Indian;Chinese;Continental,2023-11-09T15:21:02Z
4132,Mumbai,477.44,6.39,0.08,mid,North Indian;Burger,2024-10-18T16:02:25Z
4133,Mumbai,878.65,4.74,0.54,premium,Biryani;Desserts,2024-10-19T11:30:15Z
4134,Bangalore,175.65,2.33,0.1,budget,Chinese,2024-10-16T17:16:06Z
4135,Mumbai,191.0,3.71,0.94,budget,Healthy,2024-12-15T13:16:08Z
4136,Mumbai,650.09,2.57,0.29,premium,Thai;North Indian,2024-12-23T09:44:55Z
4137,Mumbai,425.04,2.87,0.08,mid,Continental;Chinese;North Indian,2024-12-11T06:15:43Z
4138,Delhi,873.49,2.44,0.89,premium,North Indian;Chinese;South Indian,2024-12-26T22:35:56Z
4139,Hyderabad,357.49,5.09,0.08,mid,Desserts;South Indian;Burger,2024-08-14T14:42:14Z
4140,Delhi,307.05,2.35,0.04,mid,Pizza,2024-05-03T10:02:48Z
4141,Kochi,200.15,2.86,0.88,budget,North Indian;Biryani,2024-12-28T08:15:39Z
4142,Pune,1069.94,2.22,0.22,premium,Burger,2024-08-07T08:31:25Z
4143,Hyderabad,189.67,3.08,0.61,budget,Pizza;Continental;Biryani,2024-12-28T10:11:46Z
4144,Hyderabad,429.93,1.66,0.97,mid,Pizza,2024-12-02T07:20:35Z
4145,Mumbai,522.34,4.72,0.38,mid,Continental,2024-11-21T21:44:12Z
4146,Pune,938.94,1.41,0.74,premium,South Indian;Pizza,2024-02-04T07:26:19Z
4147,Pune,188.08,6.33,0.21,budget,Burger;North Indian;South Indian,2024-11-28T16:58:26Z
4148,Kolkata,177.44,1.3,0.0,budget,North Indian,2024-12-28T15:14:55Z
4149,Ahmedabad,175.01,1.63,0.98,budget,North Indian;Thai,2024-11-04T20:13:11Z
4150,Mumbai,176.46,8.75,0.3,budget,Desserts,2024-12-05T01:22:20Z
4151,Pune,416.5,3.52,0.27,mid,Thai;Desserts,2024-12-02T10:31:14Z
4152,Jaipur,816.48,1.9,0.57,premium,Biryani,2024-11-22T04:36:10Z
4153,Mumbai,405.76,4.0,0.52,mid,South Indian;Biryani,2024-07-24T16:55:28Z
4154,Delhi,216.79,3.54,0.75,budget,Healthy;North Indian,2024-09-29T11:23:24Z
4155,Bangalore,307.91,5.52,0.91,mid,Burger;North Indian;Biryani,2024-11-20T13:44:45Z
4156,Mumbai,214.67,2.77,0.11,budget,North Indian;Healthy,2024-08-22T04:50:59Z
4157,Delhi,513.69,1.12,0.85,mid,South Indian;Chinese;Desserts,2024-11-05T08:45:11Z
4158,Chennai,394.88,2.88,0.9,mid,South Indian,2024-12-30T19:03:42Z
4159,Mumbai,435.38,1.23,0.82,mid,Desserts;Continental,2024-08-25T14:45:53Z
4160,Surat,813.79,2.64,0.31,premium,Continental,2024-01-05T07:39:32Z
4161,Jaipur,155.36,4.83,0.65,budget,Biryani,2024-10-25T20:41:43Z
4162,Kolkata,901.44,3.37,0.35,premium,Burger,2024-11-17T17:59:23Z
4163,Mumbai,888.58,6.58,0.5,premium,South Indian;North Indian;Chinese,2024-06-23T17:23:39Z
4164,Mumbai,313.51,3.92,0.4,mid,North Indian;Burger;Desserts,2024-10-21T14:52:34Z
4165,Mumbai,238.53,0.87,0.35,mid,Biryani;Pizza,2023-05-25T11:24:20Z
4166,Mumbai,163.46,7.67,0.71,budget,North Indian;Healthy,2024-12-12T23:39:32Z
4167,Jaipur,375.8,2.84,0.34,mid,North Indian;Thai,2024-12-31T06:55:37Z
4168,Mumbai,200.0,6.77,0.07,mid,South Indian;Burger,2024-10-19T17:13:38Z
4169,Pune,112.96,1.43,0.55,budget,Burger;Pizza,2024-03-30T12:25:21Z
4170,Mumbai,511.23,4.26,0.35,mid,South Indian;Burger,2024-11-05T07:18:30Z
4171,Hyderabad,210.33,1.65,0.96,budget,South Indian;Chinese;Biryani,2023-01-27T08:50:50Z
4172,Bangalore,430.85,2.7,0.16,mid,Continental;North Indian,2024-10-29T10:00:20Z
4173,Surat,226.37,2.81,0.28,budget,Biryani;Chinese;South Indian,2024-09-04T04:41:27Z
4174,Kochi,438.75,1.7,0.45,mid,North Indian;Chinese;Healthy,2024-12-20T12:00:05Z
4175,Mumbai,246.81,1.24,0.73,mid,Healthy,2023-12-15T16:10:20Z
4176,Ahmedabad,398.18,3.93,0.72,mid,Biryani;Chinese,2024-12-26T06:49:28Z
4177,Chennai,235.09,8.07,0.05,budget,North Indian;South Indian,2024-12-02T20:23:39Z
4178,Kolkata,370.53,3.13,0.48,mid,Burger;North Indian;Continental,2024-07-14T15:20:55Z
4179,Pune,262.98,3.14,0.87,budget,Chinese,2024-12-21T06:56:10Z
4180,Bangalore,136.39,5.7,0.47,budget,Biryani;Continental,2024-11-15T18:20:31Z
4181,Mumbai,403.85,2.13,0.32,mid,Pizza;Healthy,2024-12-19T14:26:10Z
4182,Kolkata,522.15,1.82,0.13,mid,Desserts;Chinese,2024-12-31T08:03:26Z
4183,Kolkata,193.27,2.9,0.28,budget,Continental;North Indian;Desserts,2024-08-14T08:34:15Z
4184,Mumbai,435.28,8.37,0.02,mid,Pizza;Chinese;Thai,2024-12-11T01:03:12Z
4185,Hyderabad,854.73,4.86,0.56,premium,Burger;Pizza,2024-08-23T15:41:30Z
4186,Delhi,381.07,4.57,0.02,mid,Healthy;South Indian,2024-10-07T00:20:15Z
4187,Mumbai,441.02,9.39,0.94,mid,North Indian,2024-12-27T18:24:43Z
4188,Bangalore,193.76,4.45,0.23,budget,Biryani;Healthy,2024-12-26T17:26:50Z
4189,Mumbai,338.87,2.68,0.01,mid,Desserts;Pizza,2024-11-25T18:59:40Z
4190,Pune,193.81,2.01,0.59,budget,Burger,2024-03-30T15:47:07Z
4191,Hyderabad,896.01,2.24,0.69,premium,Pizza;Chinese,2024-10-31T15:51:41Z
4192,Mumbai,169.78,9.37,0.73,budget,North Indian;South Indian;Desserts,2024-12-17T09:05:04Z
4193,Hyderabad,937.64,6.52,0.19,premium,Pizza;Biryani;North Indian,2024-12-12T09:30:09Z
4194,Mumbai,172.89,2.39,0.21,budget,North Indian;South Indian,2024-05-11T14:17:57Z
4195,Hyderabad,277.53,7.27,0.06,mid,South Indian,2024-12-13T17:23:25Z
4196,Mumbai,790.28,3.88,0.15,premium,Burger;Continental,2024-11-04T21:49:35Z
4197,Delhi,662.01,2.09,0.07,premium,Chinese;North Indian;Continental,2024-11-16T15:05:17Z
4198,Mumbai,189.42,1.14,0.61,budget,Chinese;North Indian;Biryani,2023-11-07T16:25:49Z
4199,Kochi,139.94,1.74,0.44,budget,Continental;South Indian,2024-08-25T21:06:31Z
4200,Mumbai,318.65,2.68,0.47,mid,South Indian;North Indian,2024-11-07T16:17:06Z
4201,Lucknow,668.07,2.33,0.78,premium,Burger;South Indian,2024-11-27T08:47:56Z
4202,Delhi,186.16,6.79,0.02,budget,South Indian;Chinese;Continental,2024-07-09T16:41:03Z
4203,Mumbai,779.1,5.01,0.87,premium,Continental,2024-12-16T07:07:39Z
4204,Mumbai,234.2,1.79,0.89,budget,Biryani;Continental;North Indian,2024-09-04T21:14:39Z
4205,Mumbai,713.38,2.6,0.46,premium,South Indian,2024-06-22T17:32:56Z
4206,Bangalore,207.64,3.37,0.83,budget,Thai,2024-10-20T13:05:10Z
4207,Delhi,429.12,3.81,0.68,mid,Burger;South Indian;Biryani,2024-10-08T05:10:22Z
4208,Mumbai,203.44,2.69,0.99,budget,Chinese;Thai,2024-06-27T11:57:48Z
4209,Lucknow,477.19,5.99,0.05,mid,Healthy,2024-10-03T20:51:36Z
4210,Delhi,789.0,3.44,0.64,premium,Continental;Biryani;Pizza,2024-09-18T06:48:24Z
4211,Delhi,403.52,5.54,0.77,mid,Burger;Chinese,2024-12-12T14:42:58Z
4212,Hyderabad,241.98,6.23,0.16,budget,South Indian;Healthy,2024-12-02T17:05:46Z
4213,Jaipur,247.56,1.29,0.67,budget,South Indian;Chinese;Burger,2023-11-11T02:45:09Z
4214,Delhi,436.29,11.56,0.53,mid,Thai,2024-12-01T19:28:43Z
4215,Mumbai,818.41,4.07,0.99,premium,Healthy,2024-12-04T22:11:36Z
4216,Mumbai,131.13,5.39,0.74,budget,South Indian,2024-12-29T13:01:00Z
4217,Mumbai,191.32,4.41,0.19,budget,North Indian;Biryani;Continental,2024-09-13T15:12:53Z
4218,Hyderabad,509.9,5.97,0.87,mid,Burger;Desserts;South Indian,2024-11-02T01:16:37Z
4219,Kochi,775.56,1.41,0.2,premium,Continental;North Indian,2024-06-02T07:34:19Z
4220,Delhi,200.1,3.53,0.97,budget,North Indian;Biryani,2024-08-16T03:31:44Z
4221,Delhi,478.88,1.17,0.96,mid,North Indian;South Indian,2024-12-04T18:29:12Z
4222,Mumbai,231.1,2.58,0.74,budget,Continental;Pizza,2024-12-21T12:14:09Z
4223,Mumbai,183.31,4.82,0.04,budget,South Indian;Thai,2024-12-28T05:40:19Z
4224,Delhi,589.53,1.99,0.28,premium,Desserts,2024-01-15T10:58:20Z
4225,Delhi,279.58,3.04,0.63,mid,Pizza,2024-10-30T20:02:38Z
4226,Delhi,410.34,2.57,0.21,mid,Burger;Continental,2024-12-16T12:41:46Z
4227,Mumbai,450.5,3.68,0.48,mid,South Indian,2024-12-15T08:02:16Z
4228,Ahmedabad,297.9,8.35,0.74,mid,Chinese,2024-12-09T20:48:25Z
4229,Mumbai,423.57,3.97,0.9,mid,North Indian;Chinese,2024-11-25T16:01:39Z
4230,Delhi,684.36,3.98,0.84,premium,Thai;Biryani,2024-10-26T03:29:59Z
4231,Mumbai,230.32,1.78,0.84,mid,Healthy;Thai;Chinese,2024-12-23T14:49:50Z
4232,Chennai,407.06,4.47,0.37,mid,North Indian,2024-11-29T17:29:27Z
4233,Chennai,440.27,5.54,0.06,mid,South Indian;Thai,2024-12-01T18:06:54Z
4234,Delhi,166.77,5.04,0.14,budget,Burger;South Indian;Chinese,2024-10-10T15:31:17Z
4235,Mumbai,150.97,3.43,0.99,budget,Pizza;South Indian;Chinese,2024-05-04T10:01:14Z
4236,Delhi,725.33,3.13,0.03,premium,South Indian;North Indian,2024-12-27T11:21:14Z
4237,Mumbai,259.71,2.01,0.75,budget,South Indian,2024-12-15T11:34:08Z
4238,Kolkata,480.83,2.38,0.24,mid,Chinese;Desserts,2024-10-07T08:20:52Z
4239,Ahmedabad,199.24,4.93,0.28,budget,Thai;Continental,2024-12-04T18:05:27Z
4240,Delhi,213.67,2.68,0.78,budget,Continental,2024-11-17T08:58:42Z
4241,Mumbai,320.42,1.27,0.15,mid,South Indian;Desserts,2024-08-30T09:36:57Z
4242,Hyderabad,321.45,4.56,0.44,mid,South Indian,2024-09-06T11:04:56Z
4243,Bangalore,708.49,1.7,0.75,premium,South Indian,2024-03-22T09:40:21Z
4244,Ahmedabad,1024.08,2.58,0.18,premium,Chinese,2024-10-15T03:00:49Z
4245,Mumbai,227.02,2.54,0.31,mid,Chinese;Biryani,2024-12-05T11:51:11Z
4246,Mumbai,198.71,2.32,0.43,budget,Thai;North Indian,2024-05-31T08:09:39Z
4247,Jaipur,851.9,7.74,0.84,premium,Continental;South Indian,2024-12-29T19:04:16Z
4248,Bangalore,153.72,2.11,0.43,budget,Burger;North Indian;Desserts,2024-12-09T03:15:16Z
4249,Mumbai,292.13,4.32,0.79,mid,Desserts,2024-11-19T14:52:34Z
4250,Pune,501.71,2.5,0.18,mid,Burger;Thai,2024-09-06T13:19:24Z
4251,Bangalore,229.76,3.23,0.5,budget,South Indian,2024-11-25T00:53:53Z
4252,Ahmedabad,413.54,6.5,0.13,mid,Chinese,2024-11-18T22:32:22Z
4253,Chennai,218.95,0.99,0.61,budget,Burger;South Indian,2024-11-17T14:14:57Z
4254,Pune,188.5,1.29,0.35,budget,South Indian,2023-06-19T17:10:42Z
4255,Mumbai,180.96,2.34,0.82,budget,Desserts;Burger;North Indian,2024-10-30T15:38:58Z
4256,Bangalore,165.73,4.9,0.03,budget,South Indian;Healthy,2024-09-30T09:12:44Z
4257,Hyderabad,174.68,2.36,0.87,budget,North Indian;South Indian,2024-11-30T13:45:35Z
4258,Delhi,454.29,11.84,0.74,mid,Pizza;Desserts,2024-12-14T03:18:45Z
4259,Mumbai,110.38,1.21,0.47,budget,Continental;North Indian;Chinese,2024-10-09T16:20:16Z
4260,Mumbai,810.54,8.57,0.42,premium,Burger,2024-12-07T22:32:20Z
4261,Surat,134.47,4.14,0.35,budget,Pizza;Healthy,2024-09-15T19:28:41Z
4262,Kolkata,366.14,2.15,0.25,mid,Pizza;Healthy;North Indian,2024-06-19T04:06:40Z
4263,Surat,165.19,11.62,0.79,budget,Chinese,2024-10-25T18:03:48Z
4264,Mumbai,242.85,9.18,0.34,budget,Healthy,2024-12-27T14:37:36Z
4265,Chennai,782.46,3.24,0.97,premium,Thai;Pizza,2024-10-08T11:24:15Z
4266,Delhi,462.38,4.83,0.96,mid,Desserts;Chinese,2024-12-27T08:10:27Z
4267,Delhi,330.34,4.18,0.31,mid,Biryani,2024-11-02T17:46:59Z
4268,Mumbai,330.14,3.64,0.68,mid,South Indian;Thai;Continental,2024-10-13T09:34:05Z
4269,Mumbai,482.68,2.92,0.04,mid,Thai,2024-12-12T08:01:00Z
4270,Hyderabad,443.83,3.13,0.5,mid,South Indian,2024-12-19T15:22:04Z
4271,Delhi,431.45,5.43,0.65,mid,Biryani;South Indian,2024-12-04T16:24:22Z
4272,Ahmedabad,477.27,6.69,0.94,mid,Continental;Chinese,2024-12-23T20:43:44Z
4273,Delhi,261.15,3.66,0.31,mid,Thai,2024-12-24T07:44:14Z
4274,Surat,569.27,8.96,0.42,premium,Burger;Continental,2024-12-27T14:31:27Z
4275,Kochi,562.47,2.75,0.85,premium,Healthy,2024-12-03T07:23:37Z
4276,Mumbai,252.36,5.87,0.74,budget,South Indian;Chinese,2024-10-23T17:44:00Z
4277,Lucknow,650.68,3.65,0.64,premium,Chinese;Pizza;South Indian,2024-08-02T15:48:38Z
4278,Delhi,468.84,1.02,0.22,mid,Biryani;Thai,
4279,Delhi,457.55,1.88,0.11,mid,North Indian,2024-11-11T14:27:29Z
4280,Mumbai,161.33,4.94,0.79,budget,Burger;North Indian,2024-09-21T13:38:07Z
4281,Chennai,420.75,3.78,0.61,mid,Thai;Pizza;South Indian,2024-11-30T09:12:53Z
4282,Mumbai,139.46,3.16,0.73,budget,North Indian;Chinese,2024-03-18T09:38:20Z
4283,Mumbai,183.29,1.35,0.87,budget,North Indian,2024-12-22T15:09:25Z
4284,Mumbai,253.71,5.73,0.84,mid,Healthy,2024-10-02T20:53:31Z
4285,Hyderabad,215.66,3.36,0.89,budget,Desserts;Pizza,2024-03-23T09:48:36Z
4286,Delhi,143.6,2.1,0.05,budget,North Indian;Continental,2024-02-23T17:10:15Z
4287,Mumbai,1058.33,2.3,0.33,premium,Biryani,2024-10-20T06:51:01Z
4288,Mumbai,122.67,3.09,0.01,budget,Continental,2024-12-23T12:48:10Z
4289,Delhi,227.54,5.77,0.6,budget,Chinese;Biryani,2024-09-23T09:47:33Z
4290,Bangalore,491.13,3.97,0.01,mid,Biryani;North Indian,2024-11-15T16:20:26Z
4291,Mumbai,406.76,4.31,0.24,mid,Pizza;North Indian;Chinese,2024-12-31T12:24:12Z
4292,Pune,183.9,5.51,0.07,budget,Burger;Thai,2024-06-08T05:48:55Z
4293,Delhi,206.9,2.47,0.99,budget,Thai,2024-11-27T17:10:41Z
4294,Pune,371.73,2.76,0.45,mid,South Indian;Desserts,2024-09-10T17:09:09Z
4295,Mumbai,445.92,2.01,0.36,mid,Chinese,2024-12-22T18:38:20Z
4296,Delhi,208.66,1.76,0.86,mid,Thai,2024-06-30T06:10:07Z
4297,Ahmedabad,388.25,2.89,0.58,mid,Pizza,2024-07-21T22:43:34Z
4298,Mumbai,972.38,3.68,0.87,premium,North Indian;Thai,2024-12-12T15:51:58Z
4299,Mumbai,648.12,5.55,0.42,premium,Healthy;Biryani,2024-12-14T15:44:14Z
4300,Chennai,223.73,1.58,0.79,budget,Burger;North Indian;Healthy,2024-12-29T14:41:44Z
4301,Hyderabad,388.77,4.46,0.3,mid,Burger;South Indian,2024-12-04T09:38:13Z
4302,Mumbai,288.71,1.58,0.79,mid,Healthy,2024-11-11T08:24:29Z
4303,Mumbai,174.81,3.59,0.81,budget,South Indian;Continental,2024-11-08T11:28:26Z
4304,Mumbai,162.01,3.62,0.35,budget,North Indian;South Indian;Healthy,2024-12-13T18:44:13Z
4305,Mumbai,254.26,5.15,0.73,mid,Chinese;South Indian;Biryani,2024-12-31T07:49:20Z
4306,Chennai,392.22,1.46,0.53,mid,Healthy,2024-11-14T17:57:18Z
4307,Mumbai,273.23,5.99,0.57,mid,Burger;Pizza;Thai,2024-12-22T20:49:10Z
4308,Mumbai,393.73,2.78,0.11,mid,Burger;North Indian,2024-11-12T17:35:18Z
4309,Surat,712.5,0.91,0.14,premium,Desserts;Biryani,2024-03-04T07:47:09Z
4310,Bangalore,362.12,1.46,0.76,mid,Pizza;Burger,2024-11-30T17:13:26Z
4311,Mumbai,998.63,1.8,0.29,premium,Burger;North Indian;Continental,2024-05-25T08:30:08Z
4312,Chennai,724.37,2.58,0.83,premium,Pizza;Chinese,2024-08-14T16:57:14Z
4313,Hyderabad,143.13,1.78,0.82,budget,Healthy;Desserts;North Indian,2024-08-08T06:15:12Z
4314,Chennai,452.89,5.77,0.85,mid,Thai;South Indian,2024-11-07T18:43:01Z
4315,Pune,780.01,4.1,0.34,premium,North Indian;Desserts;Biryani,2024-09-13T09:39:08Z
4316,Jaipur,165.34,8.16,0.52,budget,Biryani,2024-12-27T17:35:22Z
4317,Surat,480.69,4.67,0.84,mid,Desserts;Continental;South Indian,2024-11-05T09:34:43Z
4318,Kolkata,428.62,4.52,0.51,mid,Burger;Pizza;Biryani,2024-12-12T15:13:08Z
4319,Mumbai,369.81,3.82,0.79,mid,South Indian;Continental,2024-12-29T15:53:55Z
4320,Mumbai,349.35,2.55,0.5,mid,Burger;Thai,2024-09-06T13:28:09Z
