item_id,restaurant_id,name,category,price,is_veg,popularity_score,image_url
4470,933,Rosogolla,dessert,90,1,28.26,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
4471,934,Dal Baati Churma,main,390,1,22.27,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
4472,934,Laal Maas,main,510,0,52.22,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
4473,934,Gatte Ki Sabzi,side,170,1,59.99,https://images.unsplash.com/photo-1589302168068-964664d93cb0?w=300&q=80
4474,934,Jaljeera,drink,20,1,52.18,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
4475,935,Kosha Mangsho,main,470,0,21.16,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
4476,935,Fish Curry,main,310,0,48.81,https://images.unsplash.com/photo-1596797038530-2c107229654b?w=300&q=80
4477,935,Luchi,side,20,1,45.37,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
4478,935,Rosogolla,dessert,110,1,45.16,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
4479,936,Penne Arrabbiata,main,270,1,94.02,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80
4480,936,Spicy Salami Pizza,main,490,0,37.5,https://images.unsplash.com/photo-1628840042765-356cda07504e?w=300&q=80
4481,936,Garlic Bread With Cheese,starter,180,1,16.61,https://images.unsplash.com/photo-1573140247632-f8fd74997d5c?w=300&q=80
4482,936,Tiramisu,dessert,280,1,85.3,https://images.unsplash.com/photo-1571115177098-24ec2b6e57a5?w=300&q=80
4483,937,Hakka Noodles,main,209,1,83.37,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80
4484,937,Chilli Chicken,starter,209,0,20.4,https://images.unsplash.com/photo-1525755662778-989d0524087e?w=300&q=80
4485,937,Veg Manchurian,starter,239,1,55.21,https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=300&q=80
4486,937,Burnt Garlic Fried Rice,main,240,1,44.25,https://images.unsplash.com/photo-1512058564366-18510be2db19?w=300&q=80
4487,938,Pani Puri,starter,80,1,55.42,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
4488,938,Pav Bhaji,main,130,1,58.03,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
4489,938,Vada Pav,starter,100,1,21.64,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
4490,938,Masala Chai,drink,20,1,57.45,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
4491,939,Chocolate Brownie,dessert,130,1,64.13,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80
4492,939,Belgian Waffle,dessert,250,1,17.28,https://images.unsplash.com/photo-1562376552-0d1f143c08f1?w=300&q=80
4493,939,Red Velvet Cupcake,dessert,90,1,86.96,https://images.unsplash.com/photo-1614707267537-b85aaf00c4b7?w=300&q=80
4494,939,Vanilla Ice Cream,dessert,140,1,50.63,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
4495,939,Cold Coffee,drink,140,1,26.65,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=300&q=80
4496,940,Hakka Noodles,main,169,1,61.32,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80
4497,940,Chilli Chicken,starter,269,0,80.44,https://images.unsplash.com/photo-1525755662778-989d0524087e?w=300&q=80
4498,940,Veg Manchurian,starter,149,1,64.1,https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=300&q=80
4499,940,Burnt Garlic Fried Rice,main,250,1,48.75,https://images.unsplash.com/photo-1512058564366-18510be2db19?w=300&q=80
4500,941,Classic Cheese Burger,main,119,1,23.61,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80
4501,941,Crispy Chicken Burger,main,149,0,51.54,https://images.unsplash.com/photo-1594212686125-9f5cefb6a827?w=300&q=80
4502,941,Double Patty Overload,main,229,0,86.47,https://images.unsplash.com/photo-1586816001966-79b736744398?w=300&q=80
4503,941,French Fries,side,89,1,49.61,https://images.unsplash.com/photo-1576107232684-1279f3908581?w=300&q=80
4504,941,Chocolate Thickshake,drink,200,1,51.47,https://images.unsplash.com/photo-1572490122747-3968b75cc699?w=300&q=80
4505,942,Pani Puri,starter,20,1,93.46,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
4506,942,Pav Bhaji,main,160,1,70.74,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
4507,942,Vada Pav,starter,40,1,12.34,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
4508,942,Masala Chai,drink,20,1,55.88,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
4509,943,Classic Cheese Burger,main,149,1,99.18,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80
4510,943,Crispy Chicken Burger,main,199,0,44.87,https://images.unsplash.com/photo-1594212686125-9f5cefb6a827?w=300&q=80
4511,943,Double Patty Overload,main,269,0,61.64,https://images.unsplash.com/photo-1586816001966-79b736744398?w=300&q=80
4512,943,French Fries,side,99,1,21.35,https://images.unsplash.com/photo-1576107232684-1279f3908581?w=300&q=80
4513,943,Chocolate Thickshake,drink,230,1,91.93,https://images.unsplash.com/photo-1572490122747-3968b75cc699?w=300&q=80
4514,944,Chicken Alfredo Pasta,main,320,0,26.03,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80
4515,944,Fish and Chips,main,370,0,87.8,https://images.unsplash.com/photo-1555396273-367ea4eb4db5?w=300&q=80
4516,944,Mushroom Risotto,main,310,1,28.73,https://images.unsplash.com/photo-1529042410759-befb1204b468?w=300&q=80
4517,944,Lemon Iced Tea,drink,70,1,10.84,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
4518,945,Classic Cheese Burger,main,119,1,58.27,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80
4519,945,Crispy Chicken Burger,main,159,0,78.94,https://images.unsplash.com/photo-1594212686125-9f5cefb6a827?w=300&q=80
4520,945,Double Patty Overload,main,309,0,87.17,https://images.unsplash.com/photo-1586816001966-79b736744398?w=300&q=80
4521,945,French Fries,side,59,1,19.99,https://images.unsplash.com/photo-1576107232684-1279f3908581?w=300&q=80
4522,945,Chocolate Thickshake,drink,220,1,63.88,https://images.unsplash.com/photo-1572490122747-3968b75cc699?w=300&q=80
4523,946,Butter Chicken,main,410,0,64.15,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
4524,946,Dal Makhani,main,290,1,37.47,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
4525,946,Garlic Naan,side,120,1,80.42,https://images.unsplash.com/photo-1626082927389-6cd097cdc6ec?w=300&q=80
4526,946,Paneer Tikka,starter,240,1,57.9,https://images.unsplash.com/photo-1567158780131-7e614bbd2109?w=300&q=80
4527,946,Lassi,drink,90,1,31.62,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
4528,947,Masala Dosa,main,140,1,68.94,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
4529,947,Idli Sambar,starter,40,1,78.58,https://images.unsplash.com/photo-1610192244261-3f3388cd26f3?w=300&q=80
4530,947,Medu Vada,starter,110,1,99.98,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
4531,947,Filter Coffee,drink,20,1,88.75,https://images.unsplash.com/photo-1521302200778-33500795e128?w=300&q=80
4532,948,Quinoa Salad bowl,main,270,1,50.64,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80
4533,948,Grilled Chicken Breast,main,339,0,83.23,https://images.unsplash.com/photo-1626082927389-6cd097cdc6ec?w=300&q=80
4534,948,Avocado Toast,starter,179,1,75.01,https://images.unsplash.com/photo-1588137378633-dea1336ce1e2?w=300&q=80
4535,948,Green Detox Juice,drink,129,1,40.69,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
4536,949,Masala Dosa,main,110,1,44.52,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
4537,949,Idli Sambar,starter,80,1,90.97,https://images.unsplash.com/photo-1610192244261-3f3388cd26f3?w=300&q=80
4538,949,Medu Vada,starter,110,1,29.34,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
4539,949,Filter Coffee,drink,50,1,58.92,https://images.unsplash.com/photo-1521302200778-33500795e128?w=300&q=80
4540,950,Hakka Noodles,main,159,1,43.28,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80
4541,950,Chilli Chicken,starter,219,0,45.55,https://images.unsplash.com/photo-1525755662778-989d0524087e?w=300&q=80
4542,950,Veg Manchurian,starter,239,1,76.28,https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=300&q=80
4543,950,Burnt Garlic Fried Rice,main,240,1,67.52,https://images.unsplash.com/photo-1512058564366-18510be2db19?w=300&q=80
4544,951,Chocolate Brownie,dessert,150,1,41.86,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80
4545,951,Belgian Waffle,dessert,180,1,80.33,https://images.unsplash.com/photo-1562376552-0d1f143c08f1?w=300&q=80
4546,951,Red Velvet Cupcake,dessert,170,1,41.28,https://images.unsplash.com/photo-1614707267537-b85aaf00c4b7?w=300&q=80
4547,951,Vanilla Ice Cream,dessert,120,1,98.62,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
4548,951,Cold Coffee,drink,170,1,77.25,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=300&q=80
4549,952,Classic Cheese Burger,main,179,1,52.26,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80
4550,952,Crispy Chicken Burger,main,219,0,56.22,https://images.unsplash.com/photo-1594212686125-9f5cefb6a827?w=300&q=80
4551,952,Double Patty Overload,main,249,0,22.72,https://images.unsplash.com/photo-1586816001966-79b736744398?w=300&q=80
4552,952,French Fries,side,129,1,16.29,https://images.unsplash.com/photo-1576107232684-1279f3908581?w=300&q=80
4553,952,Chocolate Thickshake,drink,200,1,25.08,https://images.unsplash.com/photo-1572490122747-3968b75cc699?w=300&q=80
4554,953,Butter Chicken,main,380,0,10.85,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
4555,953,Dal Makhani,main,290,1,71.71,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
4556,953,Garlic Naan,side,90,1,13.16,https://images.unsplash.com/photo-1626082927389-6cd097cdc6ec?w=300&q=80
4557,953,Paneer Tikka,starter,240,1,66.41,https://images.unsplash.com/photo-1567158780131-7e614bbd2109?w=300&q=80
4558,953,Lassi,drink,80,1,14.12,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
4559,954,Chicken Alfredo Pasta,main,300,0,20.42,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80
4560,954,Fish and Chips,main,410,0,29.59,https://images.unsplash.com/photo-1555396273-367ea4eb4db5?w=300&q=80
4561,954,Mushroom Risotto,main,320,1,20.88,https://images.unsplash.com/photo-1529042410759-befb1204b468?w=300&q=80
4562,954,Lemon Iced Tea,drink,120,1,54.38,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
4563,955,Kosha Mangsho,main,440,0,14.65,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
4564,955,Fish Curry,main,330,0,73.71,https://images.unsplash.com/photo-1596797038530-2c107229654b?w=300&q=80
4565,955,Luchi,side,60,1,26.4,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
4566,955,Rosogolla,dessert,60,1,65.24,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
4567,956,Butter Chicken,main,350,0,36.4,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
4568,956,Dal Makhani,main,250,1,27.89,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
4569,956,Garlic Naan,side,30,1,36.63,https://images.unsplash.com/photo-1626082927389-6cd097cdc6ec?w=300&q=80
4570,956,Paneer Tikka,starter,240,1,89.73,https://images.unsplash.com/photo-1567158780131-7e614bbd2109?w=300&q=80
4571,956,Lassi,drink,150,1,99.64,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
4572,957,Pani Puri,starter,110,1,17.27,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
4573,957,Pav Bhaji,main,160,1,88.96,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
4574,957,Vada Pav,starter,20,1,16.89,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
4575,957,Masala Chai,drink,20,1,62.17,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
4576,958,Margherita Pizza,main,279,1,84.09,https://images.unsplash.com/photo-1513104890138-7c749659a591?w=300&q=80
4577,958,Pepperoni Pizza,main,469,0,76.23,https://images.unsplash.com/photo-1628840042765-356cda07504e?w=300&q=80
4578,958,Farmhouse Pizza,main,379,1,93.37,https://images.unsplash.com/photo-1574071318508-1cbbab50d00c?w=300&q=80
4579,958,Garlic Breadsticks,starter,209,1,40.69,https://images.unsplash.com/photo-1573140247632-f8fd74997d5c?w=300&q=80
4580,958,Choco Lava Cake,dessert,90,1,49.73,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
4581,959,Chicken Alfredo Pasta,main,340,0,60.01,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80
4582,959,Fish and Chips,main,430,0,28.99,https://images.unsplash.com/photo-1555396273-367ea4eb4db5?w=300&q=80
4583,959,Mushroom Risotto,main,360,1,54.6,https://images.unsplash.com/photo-1529042410759-befb1204b468?w=300&q=80
4584,959,Lemon Iced Tea,drink,150,1,90.08,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
4585,960,Penne Arrabbiata,main,340,1,21.72,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80
4586,960,Spicy Salami Pizza,main,420,0,67.82,https://images.unsplash.com/photo-1628840042765-356cda07504e?w=300&q=80
4587,960,Garlic Bread With Cheese,starter,160,1,14.78,https://images.unsplash.com/photo-1573140247632-f8fd74997d5c?w=300&q=80
4588,960,Tiramisu,dessert,240,1,36.22,https://images.unsplash.com/photo-1571115177098-24ec2b6e57a5?w=300&q=80
4589,961,Masala Dosa,main,120,1,75.13,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
4590,961,Idli Sambar,starter,40,1,36.44,https://images.unsplash.com/photo-1610192244261-3f3388cd26f3?w=300&q=80
4591,961,Medu Vada,starter,120,1,25.76,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
4592,961,Filter Coffee,drink,60,1,26.44,https://images.unsplash.com/photo-1521302200778-33500795e128?w=300&q=80
4593,962,Chicken Alfredo Pasta,main,360,0,62.71,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80
4594,962,Fish and Chips,main,410,0,58.79,https://images.unsplash.com/photo-1555396273-367ea4eb4db5?w=300&q=80
4595,962,Mushroom Risotto,main,320,1,66.61,https://images.unsplash.com/photo-1529042410759-befb1204b468?w=300&q=80
4596,962,Lemon Iced Tea,drink,170,1,44.44,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
4597,963,Penne Arrabbiata,main,240,1,21.39,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80
4598,963,Spicy Salami Pizza,main,470,0,53.66,https://images.unsplash.com/photo-1628840042765-356cda07504e?w=300&q=80
4599,963,Garlic Bread With Cheese,starter,230,1,32.9,https://images.unsplash.com/photo-1573140247632-f8fd74997d5c?w=300&q=80
4600,963,Tiramisu,dessert,260,1,28.37,https://images.unsplash.com/photo-1571115177098-24ec2b6e57a5?w=300&q=80
4601,964,Masala Dosa,main,150,1,33.49,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
4602,964,Idli Sambar,starter,120,1,47.5,https://images.unsplash.com/photo-1610192244261-3f3388cd26f3?w=300&q=80
4603,964,Medu Vada,starter,120,1,55.78,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
4604,964,Filter Coffee,drink,90,1,63.4,https://images.unsplash.com/photo-1521302200778-33500795e128?w=300&q=80
4605,965,Chicken Dum Biryani,main,259,0,41.77,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80
4606,965,Mutton Zafrani Biryani,main,409,0,69.14,https://images.unsplash.com/photo-1631515243349-e0cb75fb8d3a?w=300&q=80
4607,965,Paneer Special Biryani,main,219,1,18.51,https://images.unsplash.com/photo-1505253758473-96b7015fcd40?w=300&q=80
4608,965,Chicken Tikka Kebab,starter,240,0,36.66,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
4609,965,Mirchi Ka Salan,side,140,1,59.46,https://images.unsplash.com/photo-1589302168068-964664d93cb0?w=300&q=80
4610,965,Boondi Raita,side,135,1,63.18,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
4611,965,Onion Cucumber Raita,side,110,1,66.77,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
4612,965,Coke 330ml,drink,40,1,11.38,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
4613,965,Diet Coke Can,drink,65,1,44.19,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
4614,966,Quinoa Salad bowl,main,230,1,51.78,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80
4615,966,Grilled Chicken Breast,main,269,0,24.96,https://images.unsplash.com/photo-1626082927389-6cd097cdc6ec?w=300&q=80
4616,966,Avocado Toast,starter,249,1,68.49,https://images.unsplash.com/photo-1588137378633-dea1336ce1e2?w=300&q=80
4617,966,Green Detox Juice,drink,119,1,29.73,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
4618,967,Chicken Dum Biryani,main,309,0,33.49,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80
4619,967,Mutton Zafrani Biryani,main,459,0,19.68,https://images.unsplash.com/photo-1631515243349-e0cb75fb8d3a?w=300&q=80
4620,967,Paneer Special Biryani,main,219,1,53.1,https://images.unsplash.com/photo-1505253758473-96b7015fcd40?w=300&q=80
4621,967,Chicken Tikka Kebab,starter,200,0,86.08,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
4622,967,Mirchi Ka Salan,side,100,1,86.18,https://images.unsplash.com/photo-1589302168068-964664d93cb0?w=300&q=80
4623,967,Boondi Raita,side,95,1,77.99,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
4624,967,Onion Cucumber Raita,side,110,1,32.64,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
4625,967,Coke 330ml,drink,110,1,91.19,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
4626,967,Diet Coke Can,drink,135,1,27.81,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
4627,968,Quinoa Salad bowl,main,210,1,50.2,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80
4628,968,Grilled Chicken Breast,main,359,0,66.58,https://images.unsplash.com/photo-1626082927389-6cd097cdc6ec?w=300&q=80
4629,968,Avocado Toast,starter,169,1,38.46,https://images.unsplash.com/photo-1588137378633-dea1336ce1e2?w=300&q=80
4630,968,Green Detox Juice,drink,129,1,79.25,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
4631,969,Margherita Pizza,main,269,1,75.09,https://images.unsplash.com/photo-1513104890138-7c749659a591?w=300&q=80
4632,969,Pepperoni Pizza,main,529,0,82.32,https://images.unsplash.com/photo-1628840042765-356cda07504e?w=300&q=80
4633,969,Farmhouse Pizza,main,409,1,56.88,https://images.unsplash.com/photo-1574071318508-1cbbab50d00c?w=300&q=80
4634,969,Garlic Breadsticks,starter,129,1,49.44,https://images.unsplash.com/photo-1573140247632-f8fd74997d5c?w=300&q=80
4635,969,Choco Lava Cake,dessert,80,1,37.97,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
4636,970,Dal Baati Churma,main,340,1,81.84,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
4637,970,Laal Maas,main,480,0,58.6,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
4638,970,Gatte Ki Sabzi,side,180,1,71.88,https://images.unsplash.com/photo-1589302168068-964664d93cb0?w=300&q=80
4639,970,Jaljeera,drink,20,1,18.58,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
4640,971,Chicken Alfredo Pasta,main,310,0,38.5,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80
